,May_Total_RL,May_half_life,May_inflec_FoldedNormal,May_Inflection_sig_point,June_Total_RL,June_half_life,June_inflec_FoldedNormal,June_Inflection_sig_point,July_Total_RL,July_half_life,July_inflec_FoldedNormal,July_Inflection_sig_point,x,bed,Delta_15N,Delta_13C,ID,Log_Delta_15N,RFP_Delta_15N,RFP_Log_Delta_15N,RFP_Delta_13C,Corrected_Log15N,Corrected_13C
35,63.67660230351097,166.54,152.24,173.16,68.39237161253571,179.11,164.49,185.94,52.72700134272658,166.03,160.45,190.04,1171,1,27.571158123967507,-28.230153752874013,NOS_510050.19,3.3167702308261924,-6.25386757502518,-0.0872161354597687,0.0089492133823124,0.6995793003620911,-0.2285417056014864
36,81.78614185367067,140.96,143.67,175.1,85.32557832462898,157.84,154.82,180.16,65.06241851823486,154.01,154.65,184.39,1172,1,20.78806246989956,-27.91382229123375,WW5933_/_Sj_N1127,3.034378902235944,-0.4203598712360835,0.0510265321656044,-0.0202929699972161,0.4049659967728116,0.0860734320035767
37,83.56591956412055,130.46,138.74,159.59,107.14390874577892,178.37,171.52,205.21,83.40640192643092,164.81,168.94,201.63,1174,1,24.520385132469173,-29.00315783336965,Hereford,3.199504817815343,13.79050676636585,0.027059042544096,0.0358764824206742,0.5456479623541504,-1.0066947582027268
38,111.41281615608388,142.29,143.91,175.66,111.40584575951166,179.51,165.85,189.72,100.36243114196444,169.52,162.45,193.32,1175,1,40.34363398875232,-27.78510698492437,513008.04,3.697433612473513,4.162810407947748,0.1779236171473125,0.0195241532375264,1.031354782013291,0.2096397662073528
39,89.79910608039827,164.09,152.68,167.41,98.51671294298949,212.21,176.79,194.4,66.85566652001397,211.68,181.39,201.28,1176,1,32.53375562958975,-28.14025123202046,NOS_512070.03,3.48227818508441,10.360835491979088,0.4150327216733648,-0.0684604375125791,0.8039773796251586,-0.1472208049239398
40,80.45777020756387,171.51,153.4,163.66,82.62169966997428,169.95,160.28,176.73,67.08442544174653,179.29,167.27,182.63,1177,1,44.70331000712361,-28.037945954394807,WW6161_/_Sj_N1105,3.8000475482543705,-2.3529656485497448,-0.0088251483784767,-0.0038072256563286,1.109524767796088,-0.0466318513334869
41,89.41609013828524,173.04,156.45,179.3,88.50982269383212,165.83,160.63,186.3,70.34893436467125,168.01,164.57,195.06,1178,1,60.716198438672926,-28.821879975945947,Sj_M0477,4.106210523068662,-2.0932415947155945,0.0076357459403155,-0.0225500347741151,1.4034657676113502,-0.8322821969198309
42,90.09450624253178,147.95,143.94,153.67,109.96728435316776,171.0,163.15,190.52,73.70165587615782,230.21,191.98,206.88,1180,1,42.265602852001365,-28.039318879616395,WW6162_/_Sj_P0713,3.743973583901581,3.1859023818930323,0.1050083464516606,0.0921077882643218,1.0167848784462086,-0.0531537486606801
43,81.67443181523666,164.13,150.02,166.08,84.24668780717349,216.65,178.38,202.37,61.563113277121154,213.89,182.19,201.91,1181,1,5.611291951014987,-28.150258529960706,513167.01,1.7247809873195152,-2.3197934903406634,-0.0540555950232579,0.0451007828928004,-1.0146296931348882,-0.1658097230401907
44,87.91686871415399,187.23,160.11,179.53,89.24162843860313,209.29,177.22,193.78,60.09920668676007,208.94,181.6,201.25,1182,1,16.469162351318236,-28.05891880264785,NOS_509130.20,2.801489683838396,3.015494758448909,0.1680946588426566,0.0464312081959475,0.049857028384963,-0.076186319762538
45,95.43028812740964,139.8,139.6,160.37,90.33387962014116,186.05,166.46,175.73,66.6867957215778,172.23,162.33,177.34,1183,1,18.287907298704205,-27.51060013030898,WW6159_/_Sj_N0608,2.906240038071114,-3.660235121213376,0.0484252204117139,-0.0082018172662593,0.1423854076186503,0.4704160285411305
46,81.40804023148755,153.26,148.49,171.18,88.63838901334732,199.35,171.32,180.55,58.7369438817134,198.74,174.34,193.37,1184,1,64.49069579194874,-28.154754748538064,Kvarn,4.166520962108892,1.9809209532158016,0.0765464031200634,0.0549736568372117,1.3904443566573992,-0.1754549137231542
47,123.73031809568847,175.28,158.74,173.3,114.14748088681549,171.2416730038023,223.8,180.32,88.48112507141965,174.18045801526708,257.98,225.55,1185,1,50.3616777936694,-28.40347918586081,P0170,3.919230524619382,10.168607275502486,0.2308325151292425,0.042168869424854,1.1309319441688594,-0.4258956750811009
48,109.85691020945958,160.47,156.76,186.08,97.44834041134648,171.2416730038023,213.07,206.65,71.83025858207446,174.18045801526708,216.6,205.43,1186,1,81.78936042888466,-28.05122543648283,Totem,4.404147167042567,26.24641517650548,0.3548631298182138,0.0561330369110601,1.6036266115930138,-0.0753582497383256
49,105.20204990673966,164.41,155.8,167.22,109.41580833232815,243.79,191.91,203.55,84.99072547799658,218.55,187.82,199.73,1187,1,35.45288676145965,-27.82867939359636,P0220,3.5682046815797945,14.136414231885974,0.3261875873193783,0.0730233938814749,0.7554621511312116,0.1454714691129446
50,94.67123383449616,152.48,146.91,166.12,108.93697087518106,220.85,177.47,191.93,75.14286990786755,182.46,168.13,192.38,1188,1,31.664637062554405,-28.149573935627707,NOS_511082.28,3.4552005081169623,-0.7757802641321128,0.2190960487514613,-0.005928423209229,0.6302360026693483,-0.1771393969536028
51,85.64873012401476,155.64,151.36,182.09,78.06058081891274,171.2416730038023,210.3,209.04,61.512140586921504,174.18045801526708,224.94,220.64,1191,1,59.581605620708025,-28.214621126096425,513191.13,4.087346895910069,8.966168174344658,-0.023841434724176,-0.0699121026233817,1.2257164654653652,-0.2473355595279258
52,130.35435539567027,168.06,152.38,177.86,126.5461789082174,202.03,171.3,192.75,83.9084135228606,163.77,160.49,194.68,1192,1,6.85771409337489,-28.51457919349693,P0294,1.9253741636667232,4.352271419497394,0.1192991787640809,0.0136975637662223,-0.9484782417770116,-0.549009950963633
53,91.05216363054062,157.01,147.85,172.98,85.67921190771071,196.08,172.64,195.35,61.50139672491173,155.94,160.78,196.09,1193,1,68.59505087078571,-27.573929705633084,P0694,4.228220387388549,-0.5503297405143814,0.0533376798194863,0.05855650299951,1.342146006945785,0.3899232128650141
54,101.39866997583069,165.51,155.13,180.13,103.72562786682523,217.53,180.93,197.71,80.0496430704049,204.63,180.2,196.47,1194,1,32.65859754299436,-27.830525082435425,Sj_N0024,3.486108145499513,15.3536216719431,0.2180198868345791,0.0352436662487676,0.5878117900577178,0.1316115120274688
55,97.36082262432195,170.29,154.48,166.2,85.61867572833543,293.68,195.22,204.55,63.504098215000944,208.72,177.08,198.59,1195,1,55.8263666688256,-27.81037492995437,513110.03,4.022246278731093,-1.724509280766717,0.0523166328223713,0.0038025927038176,1.1117279482902689,0.1500453404733228
56,85.39133720710007,150.67,146.35,172.15,82.71490741927516,218.21,179.63,194.69,49.09135030828096,154.54,157.01,195.74,1196,1,30.98756030311828,-27.93498224228748,Gedser,3.433585843405992,-2.393619815531012,0.0529602450516006,-0.0153090256451134,0.5108455379661381,0.0237217041050143
57,89.90370376240536,144.57,144.51,171.56,93.4270454887364,159.38,161.18,190.55,72.1589391989523,174.12,169.71,195.52,1198,1,12.120604042042215,-28.05822487331844,NOS_512144.05,2.4949068178516023,-0.3868655598726607,0.0474862117345445,0.0683298933458999,-0.4522774375863121,-0.1029535749963521
58,79.4257522038153,150.03,145.3,156.4,86.37956859596375,219.67,178.07,192.51,67.93748516336282,212.27,180.14,203.49,1199,1,23.477981568934823,-27.534239928670026,P1085,3.156063027420449,2.5770396450584965,0.0494592789064483,-0.0294593006904169,0.1966567969835035,0.4193150456168624
59,97.52913109502488,175.05,158.96,182.94,97.91280823548804,207.51,177.9,207.92,64.47683826013406,191.54,179.09,212.32,1200,1,11.23724451461126,-28.28219125315012,RGT_Universe,2.419233664465768,4.678297774686569,0.0351193101669929,0.0281812581528617,-0.5523945409702069,-0.3303526028984329
60,84.71074948106673,186.1,157.09,157.3,83.84030559560938,199.82,174.11,193.44,49.04163999304613,245.88,191.35,205.93,1201,1,18.744066745014013,-27.92124341959344,WW5932_/_Sj_N1123,2.930877262072715,10.27747791025106,-0.0521498342657429,-0.0079007322121518,-0.0529729183622911,0.0288789066230457
61,86.15127494960812,138.72,138.26,157.15,84.8978229419011,181.76,167.79,195.17,49.2158801894042,207.22,187.68,198.58,1202,1,4.738353788876863,-26.659226483654844,513176.05,1.5556897734589918,-3.09007219927533,-0.0884346788824366,0.0274389939215872,-1.4403823819750434,1.289179518526442
62,101.73702377049004,144.89,146.76,174.57,85.09569032758228,238.23,181.63,189.09,64.40754071845433,175.7,162.86,187.9,1203,1,6.115276411075683,-28.35806469371279,KWS_Firefly,1.8107899702558463,-1.6309686225600533,0.0103351386372574,-0.0465638930069504,-1.19750416017722,-0.4113750155667084
63,88.39629603838047,145.75,143.48,166.76,96.3228297013134,199.45,173.29,179.73,50.72183709893466,135.76,147.04,184.01,1204,1,29.38495822961438,-27.840469795536315,Kalmar,3.38048291857694,7.515184126563083,0.1120841430194114,-0.0141429067414566,0.3599668131448443,0.1045035585745672
64,76.0928097611541,184.3,160.06,175.87,75.41558315707668,178.77,163.83,183.53,52.96013142806278,175.35,165.6,183.9,1205,1,19.93465373599243,-27.892429155191277,RW_41667,2.9924596110307173,-4.111618634682126,-0.0955226509458943,0.0356375676555563,-0.0402784694004076,0.0508278748844048
65,100.96975367900922,169.92,156.74,173.54,85.16023558879574,216.99,181.14,192.76,69.20492843843952,198.77,179.45,197.94,1206,1,28.138747088831728,-27.37034778306601,P0598,3.337147526488605,-2.186503719308575,-0.1656651355531925,0.0202081210381988,0.2921874710584489,0.5711929229744683
66,112.90654261423975,165.01,153.3,172.27,94.14241712926447,203.77,173.45,193.36,75.15718353469907,183.48,167.7,195.18,1207,1,28.976687231150173,-28.5854374817454,KWS_Leif,3.366491618113748,0.7625904682083603,-0.2258884363307173,-0.0142606130179137,0.3093095876845626,-0.6456130997401246
67,106.99984402540213,171.61,159.64,169.76,103.94816631762843,266.63,195.01,209.83,71.43145287525337,242.99,194.71,212.04,1208,1,12.856574320328289,-27.732800500457003,Tonnage,2.5538553007672173,6.371349878176151,-0.1209872462632241,-0.0016115730416886,-0.5155487046609992,0.2053075575130734
68,76.57669746713965,171.37,156.66,159.62,72.37276114891276,242.64,187.62,196.38,54.7052305079756,221.64,183.98,200.57,1209,1,16.87042263112003,-28.579966297361644,513097.13,2.825561948474071,-2.949178826304184,-0.2066203207837809,-0.0424506448791508,-0.256064031953175,-0.6435745634267676
69,75.40712341385512,158.46,151.36,165.67,80.80313873398292,269.39,197.5,203.01,55.17614984058939,196.97,185.69,200.57,1210,1,54.3122333531727,-27.819135857761545,513148.04,3.994749493520767,0.2278742910243188,-0.0150254249660292,0.0403430308214327,0.90090153809449,0.1155395521381308
70,97.17806640442916,141.63,142.93,162.82,98.83282939394276,193.08,171.1,185.34,59.473133602840406,184.27,176.17,214.19,1212,1,45.3706679553309,-27.680168672994697,NOS_511192.39,3.814865815968445,-1.695339201245467,-0.0306647125265514,-0.0130063419024416,0.6965739105441076,0.2510740888345744
71,90.9302808670232,154.96,153.52,180.83,87.4343319712364,221.67,182.48,195.08,65.29663146781826,191.81,178.03,188.76,1213,1,23.028201942036358,-27.793901161349616,P0597,3.136719636187842,4.946384093167373,0.0194758895750758,-0.0118585470314541,0.0062057557644754,0.1356252764444541
72,82.37560183279302,134.51,135.28,147.58,74.18221651245688,170.58,163.22,190.32,54.15555050869831,169.92,165.9,194.14,1214,1,13.709119870923557,-28.355368822090707,Skyscraper,2.6180612953737783,-2.605226357688991,-0.1106267529869575,-0.0357564393343669,-0.5246745600486196,-0.4275587083318406
73,91.55502684899486,138.43,143.16,173.55,90.99945167527028,198.68,175.16,192.53,72.99838853160462,218.27,186.74,193.36,1215,1,46.39468290071851,-26.99933124031599,P0689,3.837184860009041,-3.3962910472069967,0.050315477692631,0.0613234272628514,0.6822270295876138,0.9267625494076768
74,83.9999715768142,140.12,144.6,174.52,90.31067077835746,209.03,178.34,195.52,56.9598765040314,187.6,172.93,194.54,1216,1,2.9335270785276624,-27.720024642712417,KWS_Lili,1.0762054801329457,-2.469134238855033,0.0088160362291696,0.0825007917499709,-2.090974325287511,0.2043528229760483
75,111.56999558977036,176.56,159.68,181.77,99.48152095451536,226.57,181.07,189.61,72.37724640468704,282.48,197.61,193.64,1217,1,15.348045806284908,-28.070323661943057,NOS_511192.33,2.730988156891909,3.562712864511238,0.2022214620832239,-0.0092773096721378,-0.4484136235275784,-0.1476625202897921
76,94.79817749468704,146.42,145.73,173.93,91.1904772071098,201.46,176.4,194.2,64.76747974371582,263.04,198.09,204.65,1218,1,21.26184748069321,-27.407978942108443,513118.13,3.0569142685123625,1.7723714081428148,0.3415866879905034,-0.0015781727362573,-0.1347094869061544,0.5129658755096216
77,116.15263537517322,142.36,145.48,175.97,102.213596639726,188.76,172.64,202.15,85.89881331879391,207.66,180.96,204.95,1219,1,37.23415767996772,-28.569842775498763,NOS_512232.11,3.6172265571789968,3.765041552988817,0.1084212089003967,0.0364914138073378,0.4133808267614487,-0.6506142819159031
78,81.08780086088271,164.26,158.11,183.48,75.3786265834078,187.18,173.26,185.63,50.337949914829295,182.82,176.1,190.92,1220,1,44.76700590076874,-27.885406554183422,Torp,3.801471392660414,5.155138530758133,0.0632058941568385,0.0495871767097024,0.5854036872438364,0.0321056153642373
79,76.63227709051941,183.33,163.32,186.75,68.88679645113524,242.03,189.61,198.57,56.596894096501416,224.0,187.88,207.58,1221,1,47.77996575395749,-28.276979029201165,P1090,3.8666064251531096,-4.953650356409478,-0.0694207735217797,-0.0050858884140235,0.6383167447375011,-0.3611831836887056
80,129.21817343441973,179.88,160.5,185.43,98.01718750032008,265.15,200.12,200.38,59.31280058747415,177.88,180.12,208.07,1222,1,172.69774553458151,-27.648501613383367,513159.16,5.151542930838019,5.496561437094023,0.1422698856986646,0.0214069912782302,1.9110312754233811,0.265577908093892
81,96.29631849837575,151.1,148.6,168.99,76.46919957515256,244.07,184.97,190.54,57.93375252804078,172.46,165.93,192.61,1223,1,31.909501643979,-27.95730008301032,Benchmark,3.4629038226181814,-4.408194038062893,0.0298419788993944,0.0029743734352826,0.2101701922045125,-0.0449368855682656
82,86.01815222493636,160.99,153.46,181.46,89.18850411516462,270.49,195.34,207.8,56.83666258102556,225.37,183.76,200.98,1224,1,5.164354959115336,-27.436493883110444,513081.04,1.6417802078636448,5.947162344772783,0.180898381756104,-0.0188980901344781,-1.6231753975490535,0.4741529902964103
83,92.51728632045358,176.14,157.27,177.41,76.94879369180013,204.41,176.84,191.83,62.92173698147861,226.34,183.92,198.8,1225,1,25.81772711332452,-27.87754455835011,NOS_512057.18,3.2510613533998924,-7.167080341000009,-0.0510527239153407,-0.0694600968494913,-0.0261162270118351,0.0313859910215441
84,99.21338447732768,172.18,158.21,177.34,90.34723367441195,162.63,159.82,180.13,67.68812297772253,177.68,164.86,182.69,1226,1,3.92610674774124,-28.27001202860484,P0708,1.3676482854340026,2.0339699425190885,0.0453414721975089,-0.0213446541965902,-1.921751269976756,-0.3627978032683856
85,85.4120273060457,191.35,165.67,189.71,93.59880500277085,201.77,177.29,195.99,72.45410767978619,211.3,183.48,200.67,1228,1,16.741186147184752,-27.764989771758277,Ohio,2.8178719196111075,11.46749214598788,0.0844592244653581,0.0069982209345438,-0.4959715857977116,0.1387918055077719
86,86.24454207778398,197.25,164.57,183.07,86.96202101879938,198.3,172.99,188.89,68.01769288430064,206.95,175.48,191.48,1230,1,29.641079621793097,-27.213575263319285,NOS_511192.01,3.389161224251477,1.4301724553413198,0.1005571852123296,-0.0056766178450897,0.0508737688445974,0.6867736658763626
87,79.8307551789628,150.82,151.11,179.61,97.33198735403109,209.45,180.01,193.61,78.85787034838148,200.92,179.36,196.65,1231,1,53.432327873902985,-27.734965294957,Mangold,3.978415953688064,3.7753223862958567,0.0698883071548719,0.0065477397119487,0.6279065232821552,0.1636673102034436
88,38.54026929888953,184.08,158.9,175.93,73.57441956449668,240.97,185.89,195.34,51.0286939534148,225.92,183.51,194.57,1232,1,64.32927504853723,-28.19228732383108,513134.04,4.164014816099924,-3.998003768164916,-0.1213671174951947,0.1079499996730562,0.8012834106949844,-0.2953710427058382
89,70.872710051704,170.59,161.26,193.59,81.58108181957714,204.47,183.39,197.87,62.76272316450911,283.11,209.48,216.56,1234,1,30.885993124651968,-27.993187588474814,P0175,3.430302784196756,-2.733913276735988,-0.1396992603340517,-0.0818105536888895,0.0431274287937557,-0.0997039554199723
90,77.33447248230405,133.98,145.58,176.27,79.97179535453043,198.45,177.39,198.56,60.1467537729285,229.63,186.45,203.07,1235,1,35.53866682485623,-28.14102094640008,P0245,3.570621310060512,-3.368842181403327,-0.0261846476715003,0.0716008034563225,0.1712239796584822,-0.2492536373804412
91,54.944712928053214,163.21,150.21,158.25,90.2671927586884,251.25,186.96,199.85,64.3271856060881,223.3,180.17,194.56,1236,1,22.29649529945241,-27.721586325840967,Sj_M0498,3.104429504655384,-3.907544352497725,-0.166612152420527,0.2593349934233214,-0.3071898007456752,0.1684646591434706
92,78.86103651979371,179.52,158.83,179.31,80.20303200821726,218.17,182.92,206.5,63.47763482996533,275.3,199.61,212.34,1237,1,17.51757144992883,-28.571106433621573,Sj_N0291,2.863204460028536,-3.2695688540345067,-0.0554410184316949,0.0546576186158144,-0.5606368203715544,-0.6827717726723357
